Molecule,Frequency,Intensity,
CO2,1048,8.46E-22,
CO2,1049,1.11E-21,
CO2,1050,1.20E-21,
CO2,1051,1.07E-21,
CO2,1052,1.38E-21,
CO2,1053,1.29E-21,
CO2,1054,8.13E-22,
CO2,1055,1.47E-21,
CO2,1056,1.46E-21,
CO2,1057,1.36E-21,
CO2,1058,1.42E-21,
CO2,1059,1.36E-21,
CO2,1060,1.48E-21,
CO2,1061,1.48E-21,
CO2,1062,1.46E-21,
CO2,1063,1.31E-21,
CO2,1064,1.23E-21,
CO2,1065,1.36E-21,
CO2,1066,1.16E-21,
CO2,1067,1.52E-21,
CO2,1068,1.09E-21,
CO2,1069,1.18E-21,
CO2,1070,1.28E-21,
CO2,1071,1.10E-21,
CO2,1072,1.07E-21,
CO2,1073,7.60E-22,
CO2,1074,1.01E-21,
CO2,1075,8.41E-22,
CO2,1076,6.39E-22,
CO2,1077,6.19E-22,
CO2,1078,5.99E-22,
CO2,1079,4.93E-22,
CO2,1080,4.11E-22,
CO2,1081,4.08E-22,
CO2,1082,2.83E-22,
CO2,1083,2.50E-22,
CO2,1084,2.27E-22,
CO2,1085,1.67E-22,
CO2,1086,1.34E-22,
CO2,1087,1.20E-22,
CO2,1088,7.90E-23,
CO2,1089,5.85E-23,
CO2,1090,4.03E-23,
CO2,1091,2.75E-23,
CO2,1092,1.27E-23,
CO2,1093,2.47E-24,
CO2,1094,3.19E-25,
CO2,1095,3.61E-25,
CO2,1096,2.28E-25,
CO2,1097,4.07E-25,
CO2,1098,1.90E-25,
CO2,1099,3.64E-25,
CO2,1100,1.88E-25,
CO2,1101,3.48E-25,
CO2,1102,1.93E-25,
CO2,1103,3.28E-25,
CO2,1104,1.77E-25,
CO2,1105,3.32E-25,
CO2,1106,1.71E-25,
CO2,1107,3.32E-25,
CO2,1108,1.24E-25,
CO2,1109,2.82E-25,
CO2,1110,1.99E-25,
CO2,1111,1.82E-25,
CO2,1112,3.22E-25,
CO2,1113,3.02E-25,
CO2,1114,1.50E-25,
CO2,1115,2.58E-25,
CO2,1116,1.47E-25,
CO2,1117,2.90E-25,
CO2,1118,1.15E-25,
CO2,1119,2.81E-25,
CO2,1120,9.43E-26,
CO2,1121,2.74E-25,
CO2,1122,1.22E-25,
CO2,1123,2.34E-25,
CO2,1124,1.09E-25,
CO2,1125,2.14E-25,
CO2,1126,2.03E-25,
CO2,1127,1.51E-25,
CO2,1128,1.75E-25,
CO2,1129,1.19E-25,
CO2,1130,1.71E-25,
CO2,1131,1.21E-25,
CO2,1132,1.82E-25,
CO2,1133,1.27E-25,
CO2,1134,1.02E-25,
CO2,1135,1.12E-25,
CO2,1136,6.89E-26,
CO2,1137,1.05E-25,
CO2,1138,1.14E-25,
CO2,1139,1.04E-25,
CO2,1140,1.50E-25,
CO2,1141,1.09E-25,
CO2,1142,1.37E-25,
CO2,1143,2.00E-25,
CO2,1144,2.09E-25,
CO2,1145,9.29E-26,
CO2,1146,1.91E-25,
CO2,1147,2.55E-25,
CO2,1148,2.66E-25,
CO2,1149,1.19E-25,
CO2,1150,2.38E-25,
CO2,1151,2.88E-25,
CO2,1152,3.04E-25,
CO2,1153,2.99E-25,
CO2,1154,2.13E-25,
CO2,1155,1.59E-25,
CO2,1156,3.23E-25,
CO2,1157,3.15E-25,
CO2,1158,3.11E-25,
CO2,1159,3.10E-25,
CO2,1160,2.82E-25,
CO2,1161,3.17E-25,
CO2,1162,3.00E-25,
CO2,1163,5.04E-25,
CO2,1164,2.80E-25,
CO2,1165,2.67E-25,
CO2,1166,2.51E-25,
CO2,1167,3.96E-25,
CO2,1168,2.27E-25,
CO2,1169,2.12E-25,
CO2,1170,3.27E-25,
CO2,1171,1.75E-25,
CO2,1172,2.58E-25,
CO2,1173,2.21E-25,
CO2,1174,1.75E-25,
CO2,1175,1.55E-25,
CO2,1176,1.29E-25,
CO2,1177,1.07E-25,
CO2,1178,1.07E-25,
CO2,1179,9.07E-26,
CO2,1180,7.77E-26,
CO2,1181,6.14E-26,
CO2,1182,5.98E-26,
CO2,1183,6.28E-26,
CO2,1184,6.97E-26,
CO2,1185,5.96E-26,
CO2,1186,6.90E-26,
CO2,1187,5.92E-26,
CO2,1188,2.53E-26,
CO2,1189,2.55E-26,
CO2,1190,2.15E-26,
CO2,1191,2.48E-26,
CO2,1192,2.07E-26,
CO2,1193,2.68E-26,
CO2,1194,1.97E-26,
CO2,1195,2.74E-26,
CO2,1196,2.67E-26,
CO2,1197,2.98E-26,
CO2,1198,3.02E-26,
CO2,1199,2.97E-26,
CO2,1200,2.97E-26,
CO2,1201,2.63E-26,
CO2,1202,3.42E-26,
CO2,1203,2.36E-26,
CO2,1204,3.45E-26,
CO2,1205,3.38E-26,
CO2,1206,2.71E-26,
CO2,1207,2.83E-26,
CO2,1208,2.62E-26,
CO2,1209,3.24E-26,
CO2,1210,2.54E-26,
CO2,1211,2.94E-26,
CO2,1212,2.97E-26,
CO2,1213,2.78E-26,
CO2,1214,2.52E-26,
CO2,1215,2.22E-26,
CO2,1216,2.55E-26,
CO2,1217,2.10E-26,
CO2,1218,2.10E-26,
CO2,1219,2.10E-26,
CO2,1220,1.93E-26,
CO2,1221,1.66E-26,
CO2,1222,1.44E-26,
CO2,1223,1.48E-26,
CO2,1224,1.28E-26,
CO2,1225,1.17E-26,
CO2,1226,1.07E-26,
CO2,1227,9.25E-27,
CO2,1228,9.56E-27,
CO2,1229,1.02E-26,
CO2,1230,9.50E-27,
CO2,1231,9.20E-27,
CO2,1232,9.09E-27,
CO2,1233,9.77E-27,
CO2,1234,9.07E-27,
CO2,1235,8.63E-27,
CO2,1236,8.83E-27,
CO2,1237,8.40E-27,
CO2,1238,7.94E-27,
CO2,1239,7.91E-27,
CO2,1240,8.35E-27,
CO2,1241,8.36E-27,
CO2,1242,7.71E-27,
CO2,1243,8.85E-27,
CO2,1244,7.57E-27,
CO2,1245,7.64E-27,
CO2,1246,8.48E-27,
CO2,1247,8.73E-27,
CO2,1248,8.60E-27,
CO2,1249,9.03E-27,
CO2,1250,7.99E-27,
CO2,1251,7.11E-27,
CO2,1252,8.24E-27,
CO2,1253,6.94E-27,
CO2,1254,8.15E-27,
CO2,1255,7.51E-27,
CO2,1256,7.70E-27,
CO2,1257,7.35E-27,
CO2,1258,7.75E-27,
CO2,1259,7.55E-27,
CO2,1260,6.55E-27,
CO2,1261,6.59E-27,
CO2,1262,6.46E-27,
CO2,1263,5.92E-27,
CO2,1264,5.31E-27,
CO2,1265,5.79E-27,
CO2,1266,4.85E-27,
CO2,1267,5.97E-27,
CO2,1268,5.48E-27,
CO2,1269,5.63E-27,
CO2,1270,5.19E-27,
CO2,1271,5.16E-27,
CO2,1272,5.08E-27,
CO2,1273,5.62E-27,
CO2,1274,6.17E-27,
CO2,1275,5.57E-27,
CO2,1276,4.85E-27,
CO2,1277,4.42E-27,
CO2,1278,4.70E-27,
CO2,1279,4.15E-27,
CO2,1280,4.75E-27,
CO2,1281,4.61E-27,
CO2,1282,4.27E-27,
CO2,1283,4.40E-27,
CO2,1284,4.48E-27,
CO2,1285,4.52E-27,
CO2,1286,4.36E-27,
CO2,1287,4.31E-27,
CO2,1288,4.36E-27,
CO2,1289,4.45E-27,
CO2,1290,4.26E-27,
CO2,1291,4.74E-27,
CO2,1292,4.06E-27,
CO2,1293,4.46E-27,
CO2,1294,4.09E-27,
CO2,1295,4.51E-27,
CO2,1296,4.57E-27,
CO2,1297,4.24E-27,
CO2,1298,4.91E-27,
CO2,1299,5.60E-27,
CO2,1300,5.20E-27,
CO2,1301,5.27E-27,
CO2,1302,5.33E-27,
CO2,1303,4.43E-27,
CO2,1304,4.18E-27,
CO2,1305,3.90E-27,
CO2,1306,4.07E-27,
CO2,1307,4.28E-27,
CO2,1308,3.80E-27,
CO2,1309,3.78E-27,
CO2,1310,3.71E-27,
CO2,1311,4.47E-27,
CO2,1312,4.09E-27,
CO2,1313,4.59E-27,
CO2,1314,3.94E-27,
CO2,1315,4.09E-27,
CO2,1316,4.29E-27,
CO2,1317,4.27E-27,
CO2,1318,4.58E-27,
CO2,1319,4.55E-27,
CO2,1320,4.78E-27,
CO2,1321,5.69E-27,
CO2,1322,5.10E-27,
CO2,1323,5.37E-27,
CO2,1324,4.69E-27,
CO2,1325,4.71E-27,
CO2,1326,5.38E-27,
CO2,1327,4.60E-27,
CO2,1328,5.84E-27,
CO2,1329,7.52E-27,
CO2,1330,4.70E-27,
CO2,1331,5.56E-27,
CO2,1332,4.69E-27,
CO2,1333,4.67E-27,
CO2,1334,4.39E-27,
CO2,1335,4.59E-27,
CO2,1336,3.93E-27,
CO2,1337,4.67E-27,
CO2,1338,4.46E-27,
CO2,1339,4.86E-27,
CO2,1340,4.67E-27,
CO2,1341,4.73E-27,
CO2,1342,4.57E-27,
CO2,1343,4.59E-27,
CO2,1344,5.66E-27,
CO2,1345,5.11E-27,
CO2,1346,5.46E-27,
CO2,1347,5.98E-27,
CO2,1348,6.80E-27,
CO2,1349,7.84E-27,
CO2,1350,7.27E-27,
CO2,1351,6.81E-27,
CO2,1352,7.29E-27,
CO2,1353,7.46E-27,
CO2,1354,6.73E-27,
CO2,1355,6.78E-27,
CO2,1356,7.22E-27,
CO2,1357,7.11E-27,
CO2,1358,6.38E-27,
CO2,1359,6.33E-27,
CO2,1360,6.38E-27,
CO2,1361,6.75E-27,
CO2,1362,6.02E-27,
CO2,1363,7.06E-27,
CO2,1364,6.23E-27,
CO2,1365,6.05E-27,
CO2,1366,6.59E-27,
CO2,1367,6.00E-27,
CO2,1368,6.35E-27,
CO2,1369,6.45E-27,
CO2,1370,5.63E-27,
CO2,1371,5.29E-27,
CO2,1372,6.47E-27,
CO2,1373,6.38E-27,
CO2,1374,5.64E-27,
CO2,1375,6.26E-27,
CO2,1376,6.72E-27,
CO2,1377,7.12E-27,
CO2,1378,8.59E-27,
CO2,1379,7.04E-27,
CO2,1380,8.52E-27,
CO2,1381,7.55E-27,
CO2,1382,8.01E-27,
CO2,1383,6.72E-27,
CO2,1384,8.75E-27,
CO2,1385,9.16E-27,
CO2,1386,6.80E-27,
CO2,1387,7.79E-27,
CO2,1388,9.62E-27,
CO2,1389,8.31E-27,
CO2,1390,7.57E-27,
CO2,1391,7.87E-27,
CO2,1392,7.26E-27,
CO2,1393,8.98E-27,
CO2,1394,7.06E-27,
CO2,1395,8.85E-27,
CO2,1396,7.71E-27,
CO2,1397,8.09E-27,
CO2,1398,8.31E-27,
CO2,1399,7.51E-27,
CO2,1400,7.61E-27,
CO2,1401,5.45E-27,
CO2,1402,7.41E-27,
CO2,1403,7.04E-27,
CO2,1404,7.73E-27,
CO2,1405,6.03E-27,
CO2,1406,7.05E-27,
CO2,1407,6.74E-27,
CO2,1408,7.43E-27,
CO2,1409,4.86E-27,
CO2,1410,7.81E-27,
CO2,1411,4.84E-27,
CO2,1412,7.51E-27,
CO2,1413,5.53E-27,
CO2,1414,7.96E-27,
CO2,1415,5.77E-27,
CO2,1416,6.96E-27,
CO2,1417,6.53E-27,
CO2,1418,7.26E-27,
CO2,1419,5.50E-27,
CO2,1420,7.11E-27,
CO2,1421,7.11E-27,
CO2,1422,6.26E-27,
CO2,1423,7.37E-27,
CO2,1424,6.22E-27,
CO2,1425,8.20E-27,
CO2,1426,5.35E-27,
CO2,1427,7.82E-27,
CO2,1428,6.94E-27,
CO2,1429,8.14E-27,
CO2,1430,5.38E-27,
CO2,1431,9.75E-27,
CO2,1432,5.62E-27,
CO2,1433,6.98E-27,
CO2,1434,6.50E-27,
CO2,1435,8.53E-27,
CO2,1436,6.92E-27,
CO2,1437,8.85E-27,
CO2,1438,5.69E-27,
CO2,1439,9.04E-27,
CO2,1440,5.62E-27,
CO2,1441,9.35E-27,
CO2,1442,5.03E-27,
CO2,1443,1.00E-26,
CO2,1444,5.37E-27,
CO2,1445,8.78E-27,
CO2,1446,5.44E-27,
CO2,1447,8.82E-27,
CO2,1448,6.78E-27,
CO2,1449,5.46E-27,
CO2,1450,8.95E-27,
CO2,1451,5.63E-27,
CO2,1452,7.41E-27,
CO2,1453,6.16E-27,
CO2,1454,7.84E-27,
CO2,1455,6.39E-27,
CO2,1456,8.17E-27,
CO2,1457,6.39E-27,
CO2,1458,6.68E-27,
CO2,1459,9.41E-27,
CO2,1460,6.37E-27,
CO2,1461,9.23E-27,
CO2,1462,6.51E-27,
CO2,1463,9.26E-27,
CO2,1464,8.38E-27,
CO2,1465,7.62E-27,
CO2,1466,1.05E-26,
CO2,1467,9.65E-27,
CO2,1468,1.09E-26,
CO2,1469,9.98E-27,
CO2,1470,1.22E-26,
CO2,1471,1.39E-26,
CO2,1472,1.23E-26,
CO2,1473,1.58E-26,
CO2,1474,1.56E-26,
CO2,1475,1.63E-26,
CO2,1476,1.67E-26,
CO2,1477,1.86E-26,
CO2,1478,2.03E-26,
CO2,1479,2.25E-26,
CO2,1480,2.29E-26,
CO2,1481,2.43E-26,
CO2,1482,2.44E-26,
CO2,1483,2.41E-26,
CO2,1484,2.81E-26,
CO2,1485,2.63E-26,
CO2,1486,3.10E-26,
CO2,1487,2.68E-26,
CO2,1488,3.41E-26,
CO2,1489,3.22E-26,
CO2,1490,3.38E-26,
CO2,1491,3.38E-26,
CO2,1492,2.96E-26,
CO2,1493,3.59E-26,
CO2,1494,3.48E-26,
CO2,1495,3.82E-26,
CO2,1496,4.20E-26,
CO2,1497,3.85E-26,
CO2,1498,3.89E-26,
CO2,1499,4.30E-26,
CO2,1500,5.05E-26,
CO2,1501,5.13E-26,
CO2,1502,4.69E-26,
CO2,1503,5.16E-26,
CO2,1504,6.01E-26,
CO2,1505,7.06E-26,
CO2,1506,7.55E-26,
CO2,1507,6.85E-26,
CO2,1508,8.95E-26,
CO2,1509,9.70E-26,
CO2,1510,9.71E-26,
CO2,1511,1.07E-25,
CO2,1512,1.30E-25,
CO2,1513,1.21E-25,
CO2,1514,1.42E-25,
CO2,1515,1.45E-25,
CO2,1516,1.69E-25,
CO2,1517,1.57E-25,
CO2,1518,1.73E-25,
CO2,1519,1.98E-25,
CO2,1520,2.20E-25,
CO2,1521,2.09E-25,
CO2,1522,2.22E-25,
CO2,1523,2.36E-25,
CO2,1524,2.14E-25,
CO2,1525,2.63E-25,
CO2,1526,2.76E-25,
CO2,1527,2.75E-25,
CO2,1528,2.67E-25,
CO2,1529,2.70E-25,
CO2,1530,3.03E-25,
CO2,1531,2.74E-25,
CO2,1532,3.11E-25,
CO2,1533,3.23E-25,
CO2,1534,3.06E-25,
CO2,1535,2.42E-25,
CO2,1536,2.90E-25,
CO2,1537,3.47E-25,
CO2,1538,3.53E-25,
CO2,1539,2.93E-25,
CO2,1540,2.97E-25,
CO2,1541,2.72E-25,
CO2,1542,3.17E-25,
CO2,1543,3.05E-25,
CO2,1544,2.76E-25,
CO2,1545,2.57E-25,
CO2,1546,2.91E-25,
CO2,1547,2.93E-25,
CO2,1548,3.07E-25,
CO2,1549,2.00E-25,
CO2,1550,2.74E-25,
CO2,1551,2.68E-25,
CO2,1552,2.68E-25,
CO2,1553,2.25E-25,
CO2,1554,2.11E-25,
CO2,1555,2.09E-25,
CO2,1556,2.34E-25,
CO2,1557,2.62E-25,
CO2,1558,2.55E-25,
CO2,1559,1.60E-25,
CO2,1560,2.51E-25,
CO2,1561,2.57E-25,
CO2,1562,2.56E-25,
CO2,1563,1.69E-25,
CO2,1564,2.55E-25,
CO2,1565,2.56E-25,
CO2,1566,2.21E-25,
CO2,1567,2.23E-25,
CO2,1568,2.88E-25,
CO2,1569,2.71E-25,
CO2,1570,2.34E-25,
CO2,1571,2.56E-25,
CO2,1572,2.46E-25,
CO2,1573,2.09E-25,
CO2,1574,2.66E-25,
CO2,1575,2.61E-25,
CO2,1576,2.97E-25,
CO2,1577,1.86E-25,
CO2,1578,2.99E-25,
CO2,1579,1.91E-25,
CO2,1580,2.55E-25,
CO2,1581,2.12E-25,
CO2,1582,2.32E-25,
CO2,1583,2.94E-25,
CO2,1584,1.58E-25,
CO2,1585,3.10E-25,
CO2,1586,1.47E-25,
CO2,1587,3.19E-25,
CO2,1588,1.81E-25,
CO2,1589,3.07E-25,
CO2,1590,2.07E-25,
CO2,1591,3.41E-25,
CO2,1592,1.67E-25,
CO2,1593,3.64E-25,
CO2,1594,2.45E-25,
CO2,1595,2.65E-25,
CO2,1596,2.44E-25,
CO2,1597,2.52E-25,
CO2,1598,2.85E-25,
CO2,1599,2.49E-25,
CO2,1600,2.69E-25,
CO2,1601,2.47E-25,
CO2,1602,2.92E-25,
CO2,1603,2.12E-25,
CO2,1604,3.65E-25,
CO2,1605,1.83E-25,
CO2,1606,3.19E-25,
CO2,1607,2.31E-25,
CO2,1608,3.07E-25,
CO2,1609,2.16E-25,
CO2,1610,2.87E-25,
CO2,1611,2.56E-25,
CO2,1612,2.21E-25,
CO2,1613,2.97E-25,
CO2,1614,2.52E-25,
CO2,1615,2.54E-25,
CO2,1616,2.37E-25,
CO2,1617,2.68E-25,
CO2,1618,3.10E-25,
CO2,1619,2.32E-25,
CO2,1620,2.96E-25,
CO2,1621,2.03E-25,
CO2,1622,2.91E-25,
CO2,1623,1.94E-25,
CO2,1624,2.53E-25,
CO2,1625,2.64E-25,
CO2,1626,2.47E-25,
CO2,1627,2.31E-25,
CO2,1628,2.10E-25,
CO2,1629,2.55E-25,
CO2,1630,2.21E-25,
CO2,1631,2.67E-25,
CO2,1632,1.67E-25,
CO2,1633,2.38E-25,
CO2,1634,1.95E-25,
CO2,1635,2.30E-25,
CO2,1636,2.31E-25,
CO2,1637,2.59E-25,
CO2,1638,2.17E-25,
CO2,1639,2.55E-25,
CO2,1640,2.61E-25,
CO2,1641,2.99E-25,
CO2,1642,2.78E-25,
CO2,1643,3.29E-25,
CO2,1644,2.69E-25,
CO2,1645,3.04E-25,
CO2,1646,3.43E-25,
CO2,1647,4.25E-25,
CO2,1648,3.60E-25,
CO2,1649,3.75E-25,
CO2,1650,3.17E-25,
CO2,1651,4.18E-25,
CO2,1652,4.16E-25,
CO2,1653,4.53E-25,
CO2,1654,4.04E-25,
CO2,1655,4.82E-25,
CO2,1656,4.74E-25,
CO2,1657,3.11E-25,
CO2,1658,4.47E-25,
CO2,1659,4.08E-25,
CO2,1660,5.06E-25,
CO2,1661,5.04E-25,
CO2,1662,4.10E-25,
CO2,1663,5.26E-25,
CO2,1664,3.69E-25,
CO2,1665,5.35E-25,
CO2,1666,4.60E-25,
CO2,1667,5.82E-25,
CO2,1668,3.63E-25,
CO2,1669,4.93E-25,
CO2,1670,5.27E-25,
CO2,1671,5.53E-25,
CO2,1672,3.94E-25,
CO2,1673,5.54E-25,
CO2,1674,5.38E-25,
CO2,1675,6.02E-25,
CO2,1676,5.04E-25,
CO2,1677,6.13E-25,
CO2,1678,6.90E-25,
CO2,1679,5.70E-25,
CO2,1680,6.53E-25,
CO2,1681,6.97E-25,
CO2,1682,5.45E-25,
CO2,1683,7.00E-25,
CO2,1684,6.98E-25,
CO2,1685,6.23E-25,
CO2,1686,8.90E-25,
CO2,1687,6.66E-25,
CO2,1688,7.90E-25,
CO2,1689,8.37E-25,
CO2,1690,8.56E-25,
CO2,1691,9.21E-25,
CO2,1692,9.21E-25,
CO2,1693,9.85E-25,
CO2,1694,9.13E-25,
CO2,1695,1.17E-24,
CO2,1696,1.05E-24,
CO2,1697,1.05E-24,
CO2,1698,1.22E-24,
CO2,1699,1.10E-24,
CO2,1700,9.70E-25,
CO2,1701,1.27E-24,
CO2,1702,1.25E-24,
CO2,1703,1.33E-24,
CO2,1704,1.21E-24,
CO2,1705,1.34E-24,
CO2,1706,1.30E-24,
CO2,1707,1.33E-24,
CO2,1708,1.20E-24,
CO2,1709,1.56E-24,
CO2,1710,1.33E-24,
CO2,1711,1.57E-24,
CO2,1712,1.47E-24,
CO2,1713,1.56E-24,
CO2,1714,1.43E-24,
CO2,1715,1.69E-24,
CO2,1716,1.81E-24,
CO2,1717,1.67E-24,
CO2,1718,1.64E-24,
CO2,1719,1.88E-24,
CO2,1720,1.96E-24,
CO2,1721,1.63E-24,
CO2,1722,2.08E-24,
CO2,1723,1.76E-24,
CO2,1724,2.13E-24,
CO2,1725,1.90E-24,
CO2,1726,2.18E-24,
CO2,1727,2.35E-24,
CO2,1728,2.40E-24,
CO2,1729,1.95E-24,
CO2,1730,2.72E-24,
CO2,1731,2.22E-24,
CO2,1732,2.42E-24,
CO2,1733,2.56E-24,
CO2,1734,2.58E-24,
CO2,1735,2.42E-24,
CO2,1736,3.46E-24,
CO2,1737,2.89E-24,
CO2,1738,2.94E-24,
CO2,1739,2.76E-24,
CO2,1740,3.02E-24,
CO2,1741,3.41E-24,
CO2,1742,3.36E-24,
CO2,1743,2.98E-24,
CO2,1744,3.42E-24,
CO2,1745,4.38E-24,
CO2,1746,3.60E-24,
CO2,1747,3.50E-24,
CO2,1748,3.99E-24,
CO2,1749,4.29E-24,
CO2,1750,3.55E-24,
CO2,1751,4.02E-24,
CO2,1752,4.52E-24,
CO2,1753,4.24E-24,
CO2,1754,4.59E-24,
CO2,1755,4.89E-24,
CO2,1756,4.86E-24,
CO2,1757,4.63E-24,
CO2,1758,5.01E-24,
CO2,1759,5.06E-24,
CO2,1760,6.16E-24,
CO2,1761,5.19E-24,
CO2,1762,4.74E-24,
CO2,1763,7.01E-24,
CO2,1764,5.45E-24,
CO2,1765,6.82E-24,
CO2,1766,7.11E-24,
CO2,1767,7.04E-24,
CO2,1768,4.80E-24,
CO2,1769,7.86E-24,
CO2,1770,8.17E-24,
CO2,1771,5.63E-24,
CO2,1772,8.14E-24,
CO2,1773,8.09E-24,
CO2,1774,8.02E-24,
CO2,1775,7.79E-24,
CO2,1776,8.75E-24,
CO2,1777,9.38E-24,
CO2,1778,7.66E-24,
CO2,1779,9.60E-24,
CO2,1780,9.67E-24,
CO2,1781,9.63E-24,
CO2,1782,8.84E-24,
CO2,1783,1.07E-23,
CO2,1784,9.20E-24,
CO2,1785,1.08E-23,
CO2,1786,1.21E-23,
CO2,1787,1.09E-23,
CO2,1788,1.15E-23,
CO2,1789,1.21E-23,
CO2,1790,1.12E-23,
CO2,1791,1.31E-23,
CO2,1792,1.25E-23,
CO2,1793,1.24E-23,
CO2,1794,1.29E-23,
CO2,1795,1.48E-23,
CO2,1796,1.23E-23,
CO2,1797,1.46E-23,
CO2,1798,1.37E-23,
CO2,1799,1.47E-23,
CO2,1800,1.42E-23,
CO2,1801,1.53E-23,
CO2,1802,1.54E-23,
CO2,1803,1.55E-23,
CO2,1804,1.71E-23,
CO2,1805,1.58E-23,
CO2,1806,1.72E-23,
CO2,1807,1.48E-23,
CO2,1808,2.08E-23,
CO2,1809,1.52E-23,
CO2,1810,1.62E-23,
CO2,1811,2.11E-23,
CO2,1812,1.70E-23,
CO2,1813,1.77E-23,
CO2,1814,1.96E-23,
CO2,1815,2.10E-23,
CO2,1816,1.59E-23,
CO2,1817,2.05E-23,
CO2,1818,2.25E-23,
CO2,1819,1.68E-23,
CO2,1820,2.13E-23,
CO2,1821,2.30E-23,
CO2,1822,1.68E-23,
CO2,1823,2.43E-23,
CO2,1824,1.93E-23,
CO2,1825,2.26E-23,
CO2,1826,2.07E-23,
CO2,1827,2.04E-23,
CO2,1828,2.14E-23,
CO2,1829,2.27E-23,
CO2,1830,2.29E-23,
CO2,1831,1.84E-23,
CO2,1832,2.22E-23,
CO2,1833,2.52E-23,
CO2,1834,2.18E-23,
CO2,1835,2.12E-23,
CO2,1836,2.41E-23,
CO2,1837,2.73E-23,
CO2,1838,1.30E-23,
CO2,1839,2.70E-23,
CO2,1840,2.59E-23,
CO2,1841,1.53E-23,
CO2,1842,2.80E-23,
CO2,1843,2.31E-23,
CO2,1844,2.58E-23,
CO2,1845,1.64E-23,
CO2,1846,2.88E-23,
CO2,1847,2.51E-23,
CO2,1848,1.15E-23,
CO2,1849,2.94E-23,
CO2,1850,2.70E-23,
CO2,1851,1.60E-23,
CO2,1852,2.70E-23,
CO2,1853,2.39E-23,
CO2,1854,1.80E-23,
CO2,1855,2.50E-23,
CO2,1856,2.84E-23,
CO2,1857,2.54E-23,
CO2,1858,1.24E-23,
CO2,1859,2.75E-23,
CO2,1860,2.81E-23,
CO2,1861,1.08E-23,
CO2,1862,2.77E-23,
CO2,1863,2.33E-23,
CO2,1864,1.08E-23,
CO2,1865,2.88E-23,
CO2,1866,2.36E-23,
CO2,1867,1.64E-23,
CO2,1868,2.33E-23,
CO2,1869,2.49E-23,
CO2,1870,1.40E-23,
CO2,1871,2.05E-23,
CO2,1872,2.16E-23,
CO2,1873,1.03E-23,
CO2,1874,2.02E-23,
CO2,1875,2.22E-23,
CO2,1876,1.45E-23,
CO2,1877,2.34E-23,
CO2,1878,2.29E-23,
CO2,1879,9.06E-24,
CO2,1880,1.93E-23,
CO2,1881,1.61E-23,
CO2,1882,1.02E-23,
CO2,1883,1.75E-23,
CO2,1884,1.27E-23,
CO2,1885,1.05E-23,
CO2,1886,1.45E-23,
CO2,1887,1.36E-23,
CO2,1888,2.41E-23,
CO2,1889,1.93E-23,
CO2,1890,1.91E-23,
CO2,1891,1.61E-23,
CO2,1892,1.48E-23,
CO2,1893,1.37E-23,
CO2,1894,1.31E-23,
CO2,1895,9.45E-24,
CO2,1896,1.29E-23,
CO2,1897,1.11E-23,
CO2,1898,1.05E-23,
CO2,1899,1.29E-23,
CO2,1900,8.82E-24,
CO2,1901,1.60E-23,
CO2,1902,1.34E-23,
CO2,1903,2.27E-23,
CO2,1904,2.12E-23,
CO2,1905,1.83E-23,
CO2,1906,1.62E-23,
CO2,1907,1.78E-23,
CO2,1908,1.48E-23,
CO2,1909,1.34E-23,
CO2,1910,1.31E-23,
CO2,1911,1.38E-23,
CO2,1912,1.17E-23,
CO2,1913,1.16E-23,
CO2,1914,1.36E-23,
CO2,1915,1.06E-23,
CO2,1916,1.33E-23,
CO2,1917,1.22E-23,
CO2,1918,9.87E-24,
CO2,1919,1.34E-23,
CO2,1920,1.05E-23,
CO2,1921,1.61E-23,
CO2,1922,1.96E-23,
CO2,1923,1.36E-23,
CO2,1924,1.67E-23,
CO2,1925,1.30E-23,
CO2,1926,1.65E-23,
CO2,1927,1.42E-23,
CO2,1928,1.46E-23,
CO2,1929,1.54E-23,
CO2,1930,1.43E-23,
CO2,1931,1.32E-23,
CO2,1932,1.55E-23,
CO2,1933,1.43E-23,
CO2,1934,1.59E-23,
CO2,1935,1.61E-23,
CO2,1936,1.43E-23,
CO2,1937,1.79E-23,
CO2,1938,1.42E-23,
CO2,1939,1.86E-23,
CO2,1940,1.62E-23,
CO2,1941,1.66E-23,
CO2,1942,1.78E-23,
CO2,1943,1.68E-23,
CO2,1944,2.02E-23,
CO2,1945,1.87E-23,
CO2,1946,1.64E-23,
CO2,1947,1.97E-23,
CO2,1948,2.17E-23,
CO2,1949,1.80E-23,
CO2,1950,2.29E-23,
CO2,1951,1.77E-23,
CO2,1952,2.29E-23,
CO2,1953,2.40E-23,
CO2,1954,1.76E-23,
CO2,1955,2.64E-23,
CO2,1956,1.76E-23,
CO2,1957,2.89E-23,
CO2,1958,2.68E-23,
CO2,1959,2.01E-23,
CO2,1960,3.18E-23,
CO2,1961,2.70E-23,
CO2,1962,2.60E-23,
CO2,1963,2.90E-23,
CO2,1964,2.66E-23,
CO2,1965,3.60E-23,
CO2,1966,2.97E-23,
CO2,1967,3.20E-23,
CO2,1968,4.01E-23,
CO2,1969,4.16E-23,
CO2,1970,2.46E-23,
CO2,1971,4.91E-23,
CO2,1972,3.30E-23,
CO2,1973,5.27E-23,
CO2,1974,4.53E-23,
CO2,1975,3.85E-23,
CO2,1976,6.50E-23,
CO2,1977,3.38E-23,
CO2,1978,5.64E-23,
CO2,1979,6.91E-23,
